Season,TeamName,Tempo,RankTempo,AdjTempo,RankAdjTempo,OE,RankOE,AdjOE,RankAdjOE,DE,RankDE,AdjDE,RankAdjDE,Pythag,RankPythag
2009,"UNC Asheville",70.339,44,69.1421,66,100.139,195,101.581,159,109.225,322,109.554,306,0.29548,249
2009,Marist,68.8491,83,68.1111,97,91.556,314,93.2641,294,98.989,109,100.634,145,0.294284,250
2009,Towson,65.6345,200,66.7787,151,97.8052,234,100.093,196,106.608,280,108.019,293,0.293936,251
2009,Presbyterian,63.7065,276,62.3735,314,92.3034,308,91.4382,312,99.6374,122,98.6857,95,0.293761,252
2009,"Appalachian St.",70.7333,38,70.604,31,103.078,140,100.762,180,107.344,295,108.756,301,0.293609,253
2009,Albany,65.3764,210,65.2752,223,97.4759,239,95.8637,260,100.494,144,103.518,204,0.292462,254
2009,"San Francisco",65.8746,186,65.4796,215,100.38,189,103.163,135,110.126,330,111.439,323,0.291625,255
2009,"Jackson St.",70.0492,57,68.6203,78,99.6315,206,96.2323,253,100.375,143,104.023,215,0.290038,256
2009,"Northern Arizona",62.4232,306,63.1505,297,101.833,164,99.48,208,108.577,313,107.7,288,0.286382,257
2009,Stetson,68.8045,87,67.8129,107,94.1968,289,95.3979,270,100.823,156,103.309,199,0.285744,258
2009,"Central Michigan",63.1609,290,63.2039,294,97.2462,243,97.7648,234,101.208,165,105.884,256,0.285469,259
2009,"Louisiana Lafayette",66.8728,148,67.0326,143,96.8886,252,96.215,254,104.218,234,104.396,226,0.281219,260
2009,"Eastern Washington",64.3943,263,64.8468,241,97.094,247,95.6533,264,105.168,253,104.048,217,0.275397,261
2009,"Western Michigan",63.7182,274,65.0244,232,96.2129,268,96.2109,255,100.244,139,104.71,234,0.274189,262
2009,Princeton,58.9277,339,58.4674,342,97.1435,246,95.0011,276,97.3861,81,103.453,202,0.272874,263
2009,"Saint Peter's",64.6787,252,63.8941,273,91.7055,313,92.8931,300,98.6804,100,101.384,160,0.267782,264
2009,FIU,65.0681,228,65.3943,219,95.9456,270,97.0052,243,105.503,262,105.899,257,0.26722,265
2009,"Cal St. Bakersfield",65.5582,202,65.9702,187,98.6448,224,98.5401,220,108.988,317,107.899,289,0.260484,266
2009,"Cal Poly",65.7969,190,66.2923,174,98.6785,223,97.2026,239,106.788,286,106.476,269,0.259633,267
2009,"Coppin St.",64.9125,238,65.1903,227,96.6755,258,98.1554,229,103.269,220,107.554,285,0.258919,268
2009,"Jacksonville St.",66.9338,142,65.2247,226,102.046,160,98.4667,222,107.796,302,108.029,294,0.256194,269
2009,Lehigh,66.3622,167,67.0892,137,95.0888,278,91.8534,309,93.5557,16,101.048,153,0.250279,270
2009,"Tennessee St.",70.4522,42,70.2035,40,101.141,173,100.839,179,109.9,329,110.988,319,0.249221,271
2009,Wagner,67.2831,134,67.5094,120,99.8076,204,96.3601,251,101.111,163,106.118,263,0.247998,272
2009,Winthrop,64.8078,245,62.8561,303,92.7705,299,90.9928,316,102.031,188,100.266,143,0.246747,273
2009,"South Carolina St.",68.8762,81,69.3582,61,97.5779,238,95.3978,271,97.7381,86,105.293,246,0.243253,274
2009,"Eastern Illinois",62.9661,293,62.4396,311,100.113,196,95.2331,273,106.264,273,105.309,248,0.239293,275
2009,Penn,67.9645,112,68.1956,93,95.7363,272,94.5983,278,101.251,167,104.669,231,0.23806,276
2009,Hampton,64.599,256,64.525,255,87.6107,334,84.8831,342,89.9575,4,93.9603,32,0.23715,277
2009,Quinnipiac,65.474,207,65.5152,213,100.539,186,96.1978,256,102.511,200,106.696,272,0.233048,278
2009,Columbia,64.8523,244,64.9753,237,92.7769,298,90.184,323,95.2762,41,100.13,135,0.230917,279
2009,"USC Upstate",65.3552,211,63.993,268,91.9265,311,92.4748,306,103.502,222,102.682,184,0.230752,280
2009,Detroit,63.9384,270,64.9975,234,87.5996,335,89.6104,328,101.556,172,99.7542,126,0.225617,281
2009,"Coastal Carolina",68.1695,106,67.2522,129,97.622,236,95.4126,269,104.372,240,106.592,271,0.218551,282
2009,UMKC,66.5775,160,67.1697,135,97.8941,231,97.9009,232,109.803,328,109.649,308,0.21362,283
2009,"New Orleans",66.2321,174,66.7774,153,92.7048,303,90.3286,322,100.663,148,101.397,162,0.209271,284
2009,Elon,65.9337,184,65.055,230,96.6522,260,94.5526,279,107.533,297,106.2,265,0.208185,285
2009,"Bethune Cookman",61.3863,323,60.697,330,91.4518,315,88.1834,336,94.282,22,99.0632,109,0.207855,286
2009,Army,63.741,273,64.1936,265,88.9773,332,87.2791,338,94.2642,21,98.2172,90,0.204596,287
2009,"Florida Atlantic",64.8922,241,65.4002,218,100.482,187,100.003,198,111.756,335,112.929,336,0.198137,288
2009,"UNC Wilmington",72.0724,17,71.4807,19,96.6752,259,98.7699,217,114.014,340,111.703,326,0.19543,289
2009,Pepperdine,67.6104,126,67.6555,114,88.6341,333,91.9847,308,106.983,289,104.045,216,0.195154,290
2009,"Northern Illinois",68.819,86,70.0867,42,94.5607,286,93.1956,295,102.305,194,105.567,251,0.192562,291
2009,"Louisiana Monroe",67.6409,124,68.6701,77,94.7604,283,95.7047,263,107.246,293,108.515,299,0.190824,292
2009,"Central Connecticut",64.4261,262,64.6044,252,100.008,197,96.6567,248,105.187,254,109.697,310,0.189166,293
2009,"Western Illinois",59.4242,337,59.6196,335,97.6626,235,96.4299,250,109.615,325,109.549,305,0.187408,294
2009,"Norfolk St.",69.7387,64,71.1597,23,97.9742,227,97.102,241,102.998,211,110.493,316,0.184565,295
2009,"Prairie View A&M",70.2418,46,67.8464,103,96.6089,262,93.0814,296,99.9359,131,105.927,259,0.184427,296
2009,Maine,65.0258,230,65.897,190,97.0016,248,96.7095,247,106.246,272,110.109,315,0.183582,297
2009,"SIU Edwardsville",72.6142,14,72.4789,13,85.1718,340,88.4827,333,107.296,294,100.94,151,0.180238,298
2009,Bucknell,68.6289,96,68.5885,79,91.3293,317,92.6052,304,101.632,178,105.682,253,0.17961,299
2009,"Florida Gulf Coast",70.7492,37,70.1937,41,92.3361,307,91.2672,313,102.199,192,104.363,225,0.176252,300
2009,"North Carolina A&T",70.117,54,70.6066,30,92.3587,306,90.6627,320,97.9397,92,103.763,207,0.174777,301
2009,"Arkansas Pine Bluff",71.4813,28,70.7247,29,87.3024,336,87.5469,337,98.1374,94,100.231,140,0.174219,302
2009,Brown,64.4366,261,65.604,206,95.119,277,93.3922,293,104.747,248,107.001,276,0.173029,303
2009,"St. Francis NY",67.551,128,67.6167,116,96.4988,264,94.4348,282,104.294,237,108.253,297,0.172147,304
2009,Colgate,62.3548,309,61.8635,317,90.1083,326,90.0639,325,100.725,155,103.488,203,0.168289,305
2009,"High Point",66.3352,168,64.6199,250,92.5198,304,90.7052,318,102.888,209,104.283,222,0.1674,306
2009,Toledo,64.9534,235,66.0985,180,89.4766,330,91.6754,311,104.175,233,105.591,252,0.164498,307
2009,Dartmouth,65.2672,215,65.8199,196,92.7118,302,92.8828,301,102.984,210,107.378,281,0.158734,308
2009,"Georgia Southern",70.3129,45,70.0701,43,99.4456,210,96.1859,257,112.437,338,111.38,322,0.156218,309
2009,"Charleston Southern",66.549,162,65.8454,195,97.3219,241,95.4746,268,108.526,312,110.652,317,0.154914,310
2009,"Eastern Michigan",62.3652,308,62.3953,313,87.1234,337,89.3047,330,102.46,196,103.539,205,0.154367,311
2009,"Northwestern St.",76.1487,2,75.9469,2,90.0993,327,91.0875,314,106.649,282,106.559,270,0.141353,312
2009,"Central Arkansas",65.9145,185,66.0899,181,91.7756,312,93.5349,291,108.847,315,110,312,0.134161,313
2009,"Savannah St.",65.0744,227,64.5533,254,84.9667,341,85.0938,341,98.5812,99,100.142,136,0.133237,314
2009,Hartford,64.8841,242,64.6425,249,92.2217,310,90.0016,326,106.836,287,106.015,261,0.132027,315
2009,"Delaware St.",60.0446,333,59.3821,337,94.1299,290,95.5151,266,108.615,314,112.613,333,0.130825,316
2009,Longwood,75.9671,3,75.6761,3,97.8325,232,95.8208,261,103.009,212,113.041,337,0.130033,317
2009,"UNC Greensboro",65.8208,189,65.7123,201,93.9361,293,94.3978,284,111.656,334,111.657,325,0.126639,318
2009,"Houston Baptist",71.978,19,71.5334,17,93.708,296,94.4185,283,114.385,341,111.789,327,0.125416,319
2009,Lafayette,68.6534,93,69.3798,59,94.663,284,93.888,287,106.367,277,111.334,321,0.123468,320
2009,"North Florida",64.7771,246,63.6768,278,86.32,338,90.1052,324,107.194,292,107.058,277,0.121055,321
2009,Furman,64.7616,248,65.0037,233,92.939,297,90.931,317,110.338,331,108.505,298,0.115885,322
2009,Fordham,67.8121,116,67.8433,104,90.3961,324,91.6802,310,113.018,339,109.671,309,0.112992,323
2009,"Loyola Marymount",65.6917,194,65.9193,188,85.9015,339,88.3722,334,109.62,326,105.784,254,0.112224,324
2009,Monmouth,65.6242,201,65.765,199,94.86,281,92.7296,302,107.166,291,111.621,324,0.105993,325
2009,"St. Francis PA",64.1927,267,63.6073,283,95.4614,274,93.4161,292,109.733,327,112.781,334,0.102803,326
2009,"Mississippi Valley St.",68.7543,90,67.995,99,92.5096,305,92.6475,303,108.467,310,111.94,330,0.101981,327
2009,Howard,66.6244,159,66.7201,154,91.1463,320,90.4619,321,104.891,249,109.636,307,0.098791,328
2009,Southern,67.4752,130,66.2056,175,92.7265,301,90.694,319,103.237,218,110.022,313,0.097823,329
2009,"Florida A&M",67.0475,140,67.1709,134,90.3022,325,89.7468,327,105.537,263,108.917,304,0.097411,330
2009,"Texas Southern",68.3187,103,67.7719,109,93.8254,294,92.3785,307,107.755,301,112.17,331,0.096875,331
2009,"Texas Pan American",65.7326,192,63.6892,277,94.6162,285,92.9356,298,105.8,266,112.896,335,0.096438,332
2009,Bryant,62.2022,313,62.3096,315,92.7305,300,93.8251,288,109.052,319,114.291,340,0.093716,333
2009,"Fairleigh Dickinson",68.7344,91,69.2031,62,91.2972,318,91.0581,315,109.129,320,111.861,328,0.085786,334
2009,"Alabama A&M",71.5091,27,70.227,39,89.1205,331,86.0864,339,100.711,154,106.333,267,0.080981,335
2009,"Southeast Missouri St.",70.8784,35,70.8083,27,95.156,276,93.9184,286,115.56,344,116.518,341,0.077301,336
2009,"Kennesaw St.",63.7013,278,62.7098,308,90.5199,323,88.2846,335,107.626,299,111.182,320,0.065872,337
2009,"Winston Salem St.",67.8526,115,68.2616,91,83.2575,343,84.4606,343,100.114,138,107.384,282,0.059445,338
2009,"Sacramento St.",63.2509,287,64.5597,253,89.7113,329,88.8128,332,114.515,342,113.589,338,0.055745,339
2009,"Alcorn St.",74.8651,8,73.925,6,92.257,309,92.5575,305,112.009,337,119.289,344,0.051282,340
2009,"Grambling St.",64.6147,255,62.8539,304,90.0135,328,89.5926,329,110.575,333,117.253,342,0.043349,341
2009,"Maryland Eastern Shore",64.5242,258,64.3626,261,90.6582,322,89.2708,331,108.025,304,117.496,343,0.040721,342
2009,"North Carolina Central",71.6034,25,70.4831,33,83.6855,342,85.3468,340,111.885,336,112.533,332,0.039925,343
2009,NJIT,66.4601,164,66.0616,183,74.8566,344,72.3117,344,101.083,160,105.328,249,0.013059,344
